Price,Close,High,Low,Open,Volume
Ticker,MNQ=F,MNQ=F,MNQ=F,MNQ=F,MNQ=F
Date,,,,,
2021-11-29,16390.75,16437.75,16037.0,16046.25,1132287
2021-11-30,16150.5,16456.5,16068.25,16418.75,1681807
2021-12-01,15869.75,16427.75,15826.5,16235.75,1468158
2021-12-02,15988.5,16066.5,15763.25,15890.5,1742231
2021-12-03,15717.75,16121.75,15538.0,16019.0,1502956
2021-12-06,15842.75,15897.0,15559.25,15703.75,1346723
2021-12-07,16318.0,16375.0,15825.0,15849.0,906098
2021-12-08,16392.25,16436.0,16251.5,16363.75,864094
2021-12-09,16148.75,16420.0,16120.25,16380.75,974796
2021-12-10,16329.75,16336.0,16127.5,16159.0,494613
2021-12-13,16082.0,16411.75,16064.0,16321.0,366672
2021-12-14,15924.75,16133.5,15738.75,16092.5,364646
2021-12-15,16288.0,16302.75,15744.5,15932.0,235546
2021-12-16,15870.5,16459.25,15800.25,16288.0,259704
2021-12-17,15717.3203125,15902.0,15668.5,15877.5,1524382
2021-12-20,15621.25,15851.75,15491.75,15810.0,1218074
2021-12-21,15980.0,15987.0,15605.25,15679.25,1003755
2021-12-22,16169.75,16183.25,15882.25,15980.25,830985
2021-12-23,16299.0,16355.75,16145.25,16181.5,589897
2021-12-27,16560.0,16580.75,16304.25,16304.25,559712
2021-12-28,16488.0,16658.5,16453.25,16569.25,784195
2021-12-29,16490.5,16564.0,16387.75,16518.25,652084
2021-12-30,16430.25,16567.5,16411.25,16487.5,560321
2021-12-31,16320.75,16464.0,16313.25,16430.25,551157
2022-01-03,16485.5,16507.75,16291.5,16355.0,871437
2022-01-04,16275.75,16564.0,16139.75,16496.5,969575
2022-01-05,15766.5,16270.0,15751.75,16265.75,1296059
2022-01-06,15759.0,15895.75,15598.5,15761.5,1484261
2022-01-07,15581.0,15853.25,15510.25,15800.75,1382039
2022-01-10,15608.0,15668.75,15152.5,15589.5,1884102
2022-01-11,15831.0,15840.0,15474.5,15616.75,1469915
2022-01-12,15887.25,16009.5,15762.5,15826.75,1460685
2022-01-13,15490.25,15979.25,15458.25,15901.5,1511351
2022-01-14,15595.75,15620.0,15312.25,15506.0,1657140
2022-01-18,15206.0,15653.75,15170.75,15616.75,1990559
2022-01-19,15033.5,15372.25,15011.0,15240.0,1902559
2022-01-20,14841.0,15340.5,14646.75,15042.0,1599087
2022-01-21,14426.5,14858.5,14408.25,14737.0,2368604
2022-01-24,14501.0,14579.75,13706.25,14409.75,3031466
2022-01-25,14140.75,14499.25,13890.0,14494.25,2482422
2022-01-26,14158.5,14642.25,13943.75,13945.0,2287939
2022-01-27,13986.75,14409.75,13845.25,14178.25,2134053
2022-01-28,14433.0,14442.5,13830.75,14142.0,2111995
2022-01-31,14905.0,14914.5,14353.5,14450.0,1476659
2022-02-01,14994.75,15138.0,14729.25,14865.75,1509628
2022-02-02,15114.5,15261.5,14825.25,15128.5,1472633
2022-02-03,14492.25,14870.0,14456.5,14857.0,1553167
2022-02-04,14685.5,14825.75,14363.25,14776.75,1791334
2022-02-07,14559.75,14806.5,14511.25,14674.5,1389444
2022-02-08,14734.5,14775.75,14467.75,14603.0,1274054
2022-02-09,15038.25,15068.0,14740.0,14744.75,1030974
2022-02-10,14701.0,15061.5,14622.0,15058.75,1812572
2022-02-11,14240.5,14766.75,14181.0,14700.0,1873037
2022-02-14,14253.0,14394.0,14030.75,14250.25,1798430
2022-02-15,14609.5,14615.0,14223.25,14250.25,1315850
2022-02-16,14600.0,14668.5,14381.0,14594.0,1242059
2022-02-17,14164.75,14619.75,14133.5,14593.25,1382785
2022-02-18,13996.0,14299.0,13906.0,14156.0,1725909
2022-02-22,13862.75,14157.0,13592.25,13953.25,2757278
2022-02-23,13507.5,14069.0,13471.25,13925.5,1810490
2022-02-24,13966.5,13983.5,13025.75,13484.75,3078445
2022-02-25,14180.5,14198.0,13759.25,13911.0,1863502
2022-02-28,14228.0,14292.5,13691.0,14005.0,1957726
2022-03-01,14005.5,14327.5,13900.0,14218.0,1745316
2022-03-02,14239.25,14293.25,13912.0,14026.5,1451574
2022-03-03,14030.5,14391.25,13955.0,14195.25,1229518
2022-03-04,13839.75,14086.0,13733.5,14065.25,1549904
2022-03-07,13320.75,13879.75,13265.0,13778.5,1595359
2022-03-08,13267.0,13666.25,13105.25,13282.5,2215437
2022-03-09,13734.75,13822.5,13192.0,13194.25,1383839
2022-03-10,13586.0,13780.0,13396.25,13774.25,1389845
2022-03-11,13292.0,13861.5,13282.0,13575.25,711671
2022-03-14,13045.5,13446.5,13013.0,13330.75,523866
2022-03-15,13451.75,13489.0,12943.0,13082.0,445441
2022-03-16,13953.0,14031.75,13391.75,13443.5,360787
2022-03-17,14111.75,14136.0,13822.25,14000.0,223431
2022-03-18,14095.3095703125,14095.3095703125,13971.0,14052.75,1050588
2022-03-21,14370.5,14466.75,14183.75,14404.5,1190981
2022-03-22,14654.0,14692.0,14292.5,14389.0,1071514
2022-03-23,14447.0,14682.75,14441.5,14652.75,1190069
2022-03-24,14763.75,14770.0,14433.25,14463.5,1090348
2022-03-25,14755.75,14841.25,14572.5,14763.0,1143416
2022-03-28,14985.25,14996.5,14658.75,14755.25,1060897
2022-03-29,15237.75,15269.0,14956.25,14982.25,1117358
2022-03-30,15071.5,15262.5,15012.0,15220.0,1006324
2022-03-31,14868.75,15181.0,14855.5,15100.0,1053354
2022-04-01,14863.75,14959.25,14725.5,14921.5,1054828
2022-04-04,15164.25,15174.0,14802.0,14847.5,767180
2022-04-05,14828.0,15199.25,14780.0,15160.0,1000862
2022-04-06,14505.25,14864.0,14395.5,14860.75,1454298
2022-04-07,14536.0,14634.0,14318.25,14492.0,1297426
2022-04-08,14327.0,14642.5,14310.5,14534.5,1156905
2022-04-11,14000.0,14379.75,13984.5,14334.0,1105421
2022-04-12,13945.0,14284.0,13880.0,14004.5,1369593
2022-04-13,14221.5,14266.75,13921.5,13954.0,1082174
2022-04-14,13893.75,14296.0,13876.0,14210.5,1043012
2022-04-18,13907.75,14002.25,13729.25,13894.0,1053774
2022-04-19,14217.25,14240.75,13828.0,13960.75,1086225
2022-04-20,14004.75,14298.0,13958.25,14099.0,1233171
2022-04-21,13728.25,14283.0,13667.25,14070.25,1370973
2022-04-22,13353.5,13779.0,13295.75,13719.0,1565096
2022-04-25,13535.75,13550.0,13183.75,13323.5,1845141
2022-04-26,13016.0,13584.5,12803.0,13528.0,1582094
2022-04-27,13009.0,13255.0,12860.0,12861.75,1937454
2022-04-28,13454.75,13542.25,13033.5,13188.0,1676647
2022-04-29,12852.0,13433.5,12831.75,13250.0,1622144
2022-05-02,13073.0,13084.5,12709.5,12892.5,1850584
2022-05-03,13087.5,13184.0,12968.0,13055.5,1451239
2022-05-04,13531.25,13555.25,12882.0,13120.25,1397525
2022-05-05,12858.0,13547.75,12704.0,13496.75,1852147
2022-05-06,12695.75,12929.25,12519.25,12890.0,2004808
2022-05-09,12193.75,12636.75,12131.5,12606.5,1804845
2022-05-10,12349.0,12547.25,12101.75,12205.0,2231616
2022-05-11,11969.75,12553.75,11938.5,12330.5,2069862
2022-05-12,11947.25,12132.75,11689.25,12003.25,2112357
2022-05-13,12382.75,12432.0,11890.0,11890.25,1446233
2022-05-16,12244.75,12499.0,12189.75,12410.0,1681669
2022-05-17,12560.25,12578.75,12230.0,12238.0,1495970
2022-05-18,11935.5,12593.5,11863.25,12574.25,1648600
2022-05-19,11878.25,12077.0,11704.25,11904.25,2079957
2022-05-20,11840.75,12096.5,11491.25,11899.25,1855848
2022-05-23,12035.25,12075.5,11783.75,11858.5,1738796
2022-05-24,11771.0,11936.0,11576.25,11934.0,1816566
2022-05-25,11942.25,12033.25,11671.0,11810.5,1744754
2022-05-26,12279.25,12343.5,11848.5,11882.25,1323682
2022-05-27,12677.75,12723.75,12222.0,12251.75,1175989
2022-05-31,12646.5,12882.5,12480.0,12705.5,2010540
2022-06-01,12551.0,12823.25,12454.75,12646.5,1479482
2022-06-02,12893.75,12903.75,12442.25,12549.25,1198080
2022-06-03,12551.0,12945.0,12503.0,12894.5,1336763
2022-06-06,12605.0,12810.5,12527.0,12548.0,1110459
2022-06-07,12711.5,12740.5,12412.0,12604.75,1089787
2022-06-08,12615.75,12783.5,12579.0,12683.75,1211026
2022-06-09,12275.0,12726.0,12255.5,12617.75,1426720
2022-06-10,11840.0,12339.5,11822.75,12298.25,1002808
2022-06-13,11296.5,11803.75,11254.5,11803.75,999074
2022-06-14,11314.25,11505.25,11204.75,11333.5,776935
2022-06-15,11593.75,11759.25,11325.5,11334.0,452807
2022-06-16,11124.75,11737.75,11037.0,11605.75,436241
2022-06-17,11130.3896484375,11288.75,11124.0,11173.0,1607784
2022-06-21,11577.25,11678.5,11274.0,11331.25,1578311
2022-06-22,11565.75,11746.5,11320.5,11579.0,1473135
2022-06-23,11737.5,11767.25,11460.5,11543.5,1532281
2022-06-24,12140.5,12149.0,11684.25,11690.0,1201185
2022-06-27,12040.5,12262.75,11994.25,12140.0,1523795
2022-06-28,11674.25,12174.25,11661.5,12075.0,1556924
2022-06-29,11691.0,11749.0,11564.0,11680.75,1445356
2022-06-30,11529.5,11697.0,11350.75,11695.0,1674013
2022-07-01,11611.25,11629.75,11381.75,11511.0,1526524
2022-07-05,11808.5,11817.0,11388.75,11613.0,1994819
2022-07-06,11880.25,11974.0,11728.25,11813.75,1692968
2022-07-07,12138.5,12168.75,11837.25,11903.5,1114091
2022-07-08,12152.0,12211.0,11952.75,12115.75,1346427
2022-07-11,11884.25,12155.0,11853.0,12148.75,1209453
2022-07-12,11779.0,12025.5,11712.0,11900.0,1363711
2022-07-13,11762.25,11998.0,11478.0,11779.5,1660301
2022-07-14,11797.5,11834.75,11511.0,11730.5,1395399
2022-07-15,12007.5,12021.75,11741.0,11808.0,1240021
2022-07-18,11907.0,12186.75,11857.75,12040.75,1130484
2022-07-19,12274.0,12328.75,11889.5,11911.5,1131634
2022-07-20,12465.25,12517.5,12236.0,12333.25,1275622
2022-07-21,12640.0,12655.5,12373.5,12431.25,1295236
2022-07-22,12423.5,12697.0,12344.5,12560.0,1286035
2022-07-25,12354.5,12498.75,12266.5,12440.0,1142603
2022-07-26,12112.5,12334.0,12070.0,12318.5,1076778
2022-07-27,12619.0,12690.0,12190.25,12192.75,1302374
2022-07-28,12737.5,12948.0,12449.25,12582.75,1382658
2022-07-29,12971.5,13012.5,12744.25,12923.75,1265494
2022-08-01,12962.5,13108.5,12851.25,12980.0,1300240
2022-08-02,12924.5,13097.0,12816.25,12975.25,1441063
2022-08-03,13271.5,13310.5,12867.25,12921.5,1211240
2022-08-04,13327.0,13356.0,13184.5,13248.0,1246593
2022-08-05,13228.75,13385.0,13085.5,13322.0,1353890
2022-08-08,13183.25,13419.5,13120.5,13226.0,1377657
2022-08-09,13031.5,13233.5,12963.25,13210.75,1210607
2022-08-10,13392.0,13408.0,12981.75,13048.5,1171305
2022-08-11,13311.25,13575.75,13284.75,13380.25,1302125
2022-08-12,13577.75,13583.0,13312.25,13347.5,1005828
2022-08-15,13681.25,13705.75,13495.75,13572.0,905232
2022-08-16,13658.25,13740.5,13522.75,13673.5,1042281
2022-08-17,13493.25,13673.25,13406.25,13663.0,1233602
2022-08-18,13523.25,13575.5,13411.25,13502.5,1088505
2022-08-19,13268.5,13535.0,13227.0,13534.75,1066297
2022-08-22,12909.75,13229.0,12875.5,13227.5,1124261
2022-08-23,12896.5,13019.0,12823.5,12935.5,1233531
2022-08-24,12929.75,13012.0,12825.75,12890.5,1005492
2022-08-25,13156.0,13161.5,12925.0,12945.25,1153812
2022-08-26,12620.5,13220.0,12555.25,13155.5,1388520
2022-08-29,12492.75,12610.0,12401.5,12484.25,1519231
2022-08-30,12358.75,12659.0,12247.5,12502.0,1780281
2022-08-31,12285.25,12513.0,12276.25,12360.5,1435639
2022-09-01,12292.25,12300.0,12018.25,12290.0,1578434
2022-09-02,12104.25,12462.0,12040.5,12300.0,1594950
2022-09-06,12019.0,12244.75,11930.0,12111.5,1937449
2022-09-07,12263.25,12306.25,11922.25,12019.25,1333511
2022-09-08,12321.75,12379.5,12117.0,12262.75,1484712
2022-09-09,12592.5,12614.25,12329.25,12346.25,699465
2022-09-12,12740.75,12774.0,12573.25,12614.75,616332
2022-09-13,12036.5,12889.0,12002.75,12771.75,571848
2022-09-14,12142.0,12174.0,12001.0,12045.0,402665
2022-09-15,11934.75,12187.75,11866.5,12160.0,208567
2022-09-16,11814.580078125,11885.0,11740.0,11880.0,1443532
2022-09-19,12024.0,12066.5,11792.25,11920.5,1233530
2022-09-20,11922.25,12092.5,11828.5,12043.75,1334120
2022-09-21,11710.0,12139.0,11647.0,11948.0,1558233
2022-09-22,11565.5,11795.75,11510.0,11663.75,1588742
2022-09-23,11376.75,11600.0,11228.75,11580.0,1524511
2022-09-26,11316.25,11537.75,11256.5,11362.5,1768686
2022-09-27,11333.75,11568.0,11233.5,11316.0,1656254
2022-09-28,11555.75,11612.5,11141.75,11357.5,1665831
2022-09-29,11228.25,11566.25,11091.5,11540.0,1515724
2022-09-30,11035.5,11357.0,11024.5,11224.75,1629802
2022-10-03,11285.75,11357.75,10890.5,11028.75,1456881
2022-10-04,11640.75,11676.25,11282.75,11315.0,1412590
2022-10-05,11623.75,11711.0,11368.0,11632.0,1397613
2022-10-06,11541.75,11730.0,11505.5,11628.75,1579103
2022-10-07,11101.5,11577.0,11043.25,11498.25,1462387
2022-10-10,10984.5,11136.5,10876.75,11066.75,1411118
2022-10-11,10845.0,11039.75,10767.25,10989.0,1707261
2022-10-12,10840.5,10976.75,10805.75,10876.5,1480012
2022-10-13,11083.75,11142.25,10484.5,10855.0,2055351
2022-10-14,10744.0,11253.75,10726.75,11070.0,1790065
2022-10-17,11110.25,11149.0,10705.0,10720.5,1323283
2022-10-18,11198.75,11431.75,11081.5,11161.75,1736014
2022-10-19,11153.25,11382.5,11050.25,11323.75,1520065
2022-10-20,11090.75,11329.0,11008.0,11141.75,1466865
2022-10-21,11358.5,11386.25,10937.0,11062.75,1638860
2022-10-24,11478.75,11530.75,11207.75,11393.75,1415346
2022-10-25,11713.5,11732.75,11430.5,11459.75,1219402
2022-10-26,11446.0,11703.5,11413.5,11520.0,1518876
2022-10-27,11235.25,11537.75,10924.5,11423.0,1602442
2022-10-28,11587.0,11627.0,11062.0,11124.5,1338252
2022-10-31,11447.25,11600.0,11367.0,11593.5,1114645
2022-11-01,11332.0,11619.0,11288.75,11451.75,1299271
2022-11-02,10944.5,11459.75,10908.25,11319.0,1309285
2022-11-03,10728.0,10995.75,10708.0,10944.75,1412676
2022-11-04,10890.25,10974.25,10636.0,10724.5,1860620
2022-11-07,11014.25,11038.5,10775.75,10829.25,1244725
2022-11-08,11094.25,11231.5,10928.25,11014.5,1323757
2022-11-09,10830.75,11164.75,10822.0,11079.0,1377872
2022-11-10,11632.25,11677.0,10809.0,10841.75,1432721
2022-11-11,11848.0,11876.75,11569.5,11670.0,1496274
2022-11-14,11734.75,11898.5,11702.0,11796.0,1151123
2022-11-15,11904.25,12118.5,11761.5,11769.0,1652360
2022-11-16,11739.5,11962.25,11706.0,11889.0,1289654
2022-11-17,11710.5,11828.25,11528.0,11773.75,1290893
2022-11-18,11708.0,11844.0,11606.5,11746.5,1234910
2022-11-21,11588.0,11755.25,11553.25,11720.0,978909
2022-11-22,11754.5,11759.25,11525.5,11587.75,910314
2022-11-23,11862.75,11892.75,11720.25,11741.0,912095
2022-11-25,11782.75,11932.75,11766.25,11878.0,536492
2022-11-28,11616.25,11788.25,11574.75,11735.25,908381
2022-11-29,11524.75,11704.25,11465.0,11625.5,1024726
2022-11-30,12042.25,12077.75,11497.75,11519.25,1338839
2022-12-01,12062.75,12144.75,11943.75,12074.75,1249676
2022-12-02,12010.25,12068.0,11740.25,12039.0,1094953
2022-12-05,11805.75,12015.0,11745.25,12000.0,938136
2022-12-06,11566.0,11846.0,11502.0,11813.0,1130245
2022-12-07,11509.5,11596.0,11423.25,11568.5,1197842
2022-12-08,11645.5,11685.5,11434.25,11500.0,955939
2022-12-09,11569.75,11748.0,11516.5,11638.75,905825
2022-12-12,11711.75,11717.25,11523.0,11555.0,447210
2022-12-13,11839.75,12228.25,11675.5,11699.0,593596
2022-12-14,11750.75,11948.5,11611.5,11831.5,312661
2022-12-15,11347.25,11779.25,11298.25,11765.25,220689
2022-12-16,11327.0400390625,11381.5,11205.5,11333.0,1108183
2022-12-19,11193.25,11411.0,11131.5,11327.0,925805
2022-12-20,11175.75,11247.25,11042.75,11182.25,1131393
2022-12-21,11334.5,11389.75,11181.0,11201.5,961542
2022-12-22,11054.25,11384.25,10870.5,11359.75,1040361
2022-12-23,11075.25,11143.25,10915.75,11053.5,1027774
2022-12-27,10915.5,11184.0,10895.75,11101.75,847658
2022-12-28,10772.75,10996.5,10758.25,10918.0,927100
2022-12-29,11032.75,11071.5,10777.5,10786.75,769734
2022-12-30,11022.25,11051.75,10855.5,11032.75,870635
2023-01-03,10945.5,11181.75,10844.25,11117.0,1079765
2023-01-04,10999.25,11068.0,10863.25,10941.75,1214791
2023-01-05,10820.25,11046.25,10804.75,10983.75,1114944
2023-01-06,11113.5,11166.0,10751.0,10837.75,1283376
2023-01-09,11185.5,11385.5,11120.25,11128.75,1080273
2023-01-10,11282.0,11289.25,11094.25,11181.25,1175089
2023-01-11,11476.5,11479.5,11239.5,11281.75,967889
2023-01-12,11534.25,11580.0,11288.5,11471.75,1514447
2023-01-13,11608.0,11619.25,11389.5,11529.75,1036574
2023-01-17,11624.5,11685.0,11510.25,11612.5,1202686
2023-01-18,11475.75,11759.5,11467.75,11622.0,1282025
2023-01-19,11356.5,11486.75,11308.5,11470.0,1188800
2023-01-20,11677.0,11686.0,11365.25,11405.5,1039642
2023-01-23,11934.0,11983.0,11650.25,11677.75,1081571
2023-01-24,11909.5,12010.0,11835.75,11933.0,984207
2023-01-25,11873.25,11976.5,11604.5,11973.0,1256734
2023-01-26,12106.75,12113.25,11867.25,11875.0,1148274
2023-01-27,12222.25,12308.0,12016.0,12050.25,1149579
2023-01-30,11968.0,12252.0,11960.0,12213.25,1161133
2023-01-31,12152.0,12156.0,11871.25,11984.25,1067678
2023-02-01,12414.25,12525.0,12055.0,12121.25,1081997
2023-02-02,12846.75,12950.0,12501.25,12514.0,1400476
2023-02-03,12624.0,12877.75,12550.5,12739.5,1501923
2023-02-06,12515.5,12608.75,12456.5,12578.25,1087789
2023-02-07,12776.75,12818.75,12459.25,12517.0,1281583
2023-02-08,12545.25,12809.0,12512.5,12746.0,1056940
2023-02-09,12425.5,12729.5,12366.0,12557.25,1183273
2023-02-10,12346.25,12451.5,12243.0,12445.75,1161148
2023-02-13,12540.5,12567.75,12265.0,12353.25,901532
2023-02-14,12631.0,12685.75,12390.5,12547.75,1517022
2023-02-15,12730.0,12756.75,12524.25,12618.75,1058771
2023-02-16,12482.5,12792.5,12455.25,12743.75,1198917
2023-02-17,12390.0,12464.0,12265.5,12461.0,1120246
2023-02-21,12096.75,12418.0,12091.5,12383.0,1052640
2023-02-22,12097.5,12190.75,12034.25,12111.25,1075725
2023-02-23,12207.5,12261.0,12028.0,12175.5,1012344
2023-02-24,11997.0,12214.25,11922.75,12191.25,1027180
2023-02-27,12083.25,12189.5,11987.75,12002.25,849862
2023-02-28,12072.25,12173.75,12025.75,12092.0,914267
2023-03-01,11961.75,12142.0,11925.0,12042.75,968760
2023-03-02,12062.0,12096.25,11831.5,11968.5,976826
2023-03-03,12311.25,12329.75,12012.25,12050.75,877371
2023-03-06,12323.5,12485.75,12276.0,12307.75,900558
2023-03-07,12169.0,12381.75,12142.25,12322.5,1077645
2023-03-08,12228.25,12254.5,12108.5,12174.75,1024321
2023-03-09,12007.25,12353.75,11977.0,12223.0,1204893
2023-03-10,11840.25,12112.0,11796.5,12008.75,1664090
2023-03-13,11931.75,12095.75,11677.0,11888.0,857903
2023-03-14,12207.0,12223.0,11903.0,11956.25,362006
2023-03-15,12247.75,12280.0,11971.5,12203.25,302259
2023-03-16,12583.0,12600.0,12189.0,12265.5,154357
2023-03-17,12594.650390625,12636.0,12500.0,12580.75,1277399
2023-03-20,12688.5,12750.0,12525.5,12689.25,1165935
2023-03-21,12867.25,12897.5,12676.25,12698.75,878604
2023-03-22,12707.0,13081.75,12677.5,12873.5,1119564
2023-03-23,12854.0,13031.5,12695.0,12698.25,1367957
2023-03-24,12890.25,12925.25,12726.0,12872.0,1275463
2023-03-27,12788.5,12976.25,12765.75,12916.0,974514
2023-03-28,12732.5,12833.5,12634.75,12812.0,821787
2023-03-29,12965.0,12993.0,12742.0,12747.0,823177
2023-03-30,13082.0,13112.0,12931.25,12965.0,853717
2023-03-31,13301.75,13311.5,13056.5,13080.0,817919
2023-04-03,13270.0,13278.75,13154.25,13262.5,818610
2023-04-04,13219.0,13348.75,13168.75,13261.75,906773
2023-04-05,13079.75,13247.25,13006.0,13232.0,846841
2023-04-06,13170.75,13191.25,12952.5,13075.25,86869
2023-04-10,13158.0,13206.25,12967.5,13178.0,766868
2023-04-11,13074.75,13209.25,13051.75,13168.75,830152
2023-04-12,12952.25,13241.0,12938.0,13076.0,1147937
2023-04-13,13209.75,13228.5,12925.25,12955.0,847188
2023-04-14,13181.25,13255.0,13056.0,13181.0,1018374
2023-04-17,13186.5,13218.0,13077.0,13210.0,881577
2023-04-18,13193.0,13298.5,13138.25,13185.75,915110
2023-04-19,13183.0,13227.0,13065.0,13174.0,824835
2023-04-20,13074.25,13199.75,13022.0,13166.0,971192
2023-04-21,13090.5,13121.75,12982.75,13090.0,898611
2023-04-24,13056.5,13134.0,12967.25,13071.25,834869
2023-04-25,12809.5,13059.75,12801.0,13050.25,992431
2023-04-26,12887.75,13012.5,12863.0,12929.75,1076220
2023-04-27,13231.25,13331.5,12936.0,12962.0,966685
2023-04-28,13320.25,13336.75,13168.75,13220.0,965388
2023-05-01,13306.75,13367.25,13258.75,13316.25,810359
2023-05-02,13184.5,13334.5,13111.0,13288.5,932745
2023-05-03,13100.75,13310.0,13079.75,13163.25,1018257
2023-05-04,13043.75,13172.0,13001.75,13067.75,1014116
2023-05-05,13317.75,13358.75,13055.75,13059.0,780711
2023-05-08,13352.25,13368.0,13254.5,13315.5,673681
2023-05-09,13264.75,13347.25,13249.25,13336.0,664563
2023-05-10,13409.5,13448.0,13202.0,13261.5,1150356
2023-05-11,13446.5,13472.0,13361.5,13408.5,946253
2023-05-12,13396.25,13494.75,13310.0,13444.0,853854
2023-05-15,13468.0,13479.0,13350.0,13379.25,719512
2023-05-16,13483.25,13554.25,13426.25,13466.75,785954
2023-05-17,13643.5,13669.25,13474.0,13500.5,801492
2023-05-18,13894.0,13913.75,13628.25,13641.5,974758
2023-05-19,13858.0,13960.5,13814.25,13908.25,913863
2023-05-22,13902.5,13946.75,13794.25,13813.75,778815
2023-05-23,13728.75,13977.25,13711.0,13911.5,879671
2023-05-24,13650.25,13845.25,13566.75,13732.0,966440
2023-05-25,13976.5,14031.5,13803.0,13871.25,1144408
2023-05-26,14332.5,14372.5,13924.75,13981.75,979505
2023-05-30,14396.75,14570.0,14336.25,14418.25,1222423
2023-05-31,14300.5,14430.0,14252.5,14398.0,1032191
2023-06-01,14472.25,14528.25,14248.0,14290.0,947341
2023-06-02,14575.25,14627.75,14470.0,14494.5,960375
2023-06-05,14588.75,14695.25,14512.75,14582.75,955175
2023-06-06,14586.5,14624.0,14505.0,14582.0,825671
2023-06-07,14331.5,14675.5,14305.5,14593.5,1110723
2023-06-08,14503.0,14527.0,14257.0,14318.75,961594
2023-06-09,14556.25,14688.0,14460.25,14518.75,987711
2023-06-12,14800.5,14826.75,14553.75,14561.5,346323
2023-06-13,14914.25,14968.25,14779.5,14825.0,320709
2023-06-14,15012.75,15059.5,14793.0,14928.0,201554
2023-06-15,15188.0,15252.0,14883.0,15041.0,152424
2023-06-16,15316.6103515625,15326.0,15130.25,15193.75,1000125
2023-06-20,15256.5,15321.75,15126.25,15302.5,1052906
2023-06-21,15044.0,15273.0,15002.5,15247.0,945397
2023-06-22,15214.75,15238.0,14964.0,15042.0,994988
2023-06-23,15058.25,15236.5,14984.75,15236.0,998278
2023-06-26,14856.5,15152.25,14853.5,15058.25,1039539
2023-06-27,15111.5,15139.75,14862.5,14874.75,961486
2023-06-28,15130.0,15218.75,15021.25,15087.0,1099390
2023-06-29,15100.25,15202.75,15028.5,15160.5,988008
2023-06-30,15337.0,15376.5,15098.75,15107.0,782655
2023-07-03,15364.75,15392.0,15307.5,15331.5,429677
2023-07-05,15360.75,15431.75,15255.25,15356.5,868758
2023-07-06,15238.0,15365.75,15112.0,15355.0,954281
2023-07-07,15181.75,15359.75,15172.0,15214.0,1042065
2023-07-10,15187.0,15219.75,15063.5,15195.75,1025927
2023-07-11,15260.0,15279.75,15109.0,15192.75,930817
2023-07-12,15444.75,15507.75,15253.25,15260.0,1077628
2023-07-13,15711.5,15741.25,15455.75,15459.75,873031
2023-07-14,15694.25,15857.5,15658.0,15699.5,992104
2023-07-17,15840.75,15886.75,15661.0,15690.25,797555
2023-07-18,15974.75,16030.0,15733.5,15827.0,957136
2023-07-19,15959.25,16062.5,15911.0,15952.0,1093845
2023-07-20,15592.25,15925.75,15547.5,15925.75,1206792
2023-07-21,15540.0,15719.5,15522.25,15594.0,1151784
2023-07-24,15561.25,15618.25,15484.5,15555.75,912619
2023-07-25,15673.0,15736.0,15549.0,15569.25,826753
2023-07-26,15610.75,15739.5,15515.0,15725.25,1110099
2023-07-27,15571.0,15904.0,15512.5,15639.25,1350572
2023-07-28,15847.5,15895.75,15546.5,15584.0,1156299
2023-07-31,15857.5,15916.5,15791.25,15849.5,912108
2023-08-01,15817.25,15889.0,15728.0,15867.5,891307
2023-08-02,15473.0,15790.0,15413.25,15769.5,1263570
2023-08-03,15438.75,15552.25,15339.25,15452.5,1206265
2023-08-04,15354.0,15610.25,15336.5,15444.0,1403814
2023-08-07,15485.5,15495.25,15334.5,15369.75,1063835
2023-08-08,15354.25,15498.0,15216.25,15490.75,1058237
2023-08-09,15178.25,15432.75,15145.0,15351.5,1120131
2023-08-10,15201.25,15441.75,15136.0,15202.25,1460558
2023-08-11,15095.75,15266.75,15037.25,15218.75,1132060
2023-08-14,15270.25,15282.25,15020.0,15105.0,1044116
2023-08-15,15106.5,15335.0,15076.0,15281.75,1172726
2023-08-16,14942.25,15165.5,14921.75,15113.0,1130557
2023-08-17,14778.0,15018.0,14738.75,14942.5,1188060
2023-08-18,14744.0,14802.75,14609.25,14750.0,1318274
2023-08-21,14985.75,15013.75,14720.5,14763.25,1103987
2023-08-22,14958.5,15118.5,14931.0,14972.0,1141176
2023-08-23,15195.5,15355.75,14955.25,14964.0,1023851
2023-08-24,14862.0,15417.75,14816.75,15341.25,1514736
2023-08-25,14979.25,15049.0,14752.75,14838.0,1589191
2023-08-28,15092.5,15126.75,14973.25,14991.75,1170233
2023-08-29,15415.75,15430.0,15050.0,15096.0,1019044
2023-08-30,15501.25,15524.5,15361.25,15424.25,1117435
2023-08-31,15538.5,15606.75,15458.5,15512.5,1116087
2023-09-01,15516.25,15661.25,15453.5,15534.75,1064967
2023-09-05,15534.5,15587.0,15418.5,15517.75,1165851
2023-09-06,15399.5,15532.75,15310.5,15512.5,1022363
2023-09-07,15282.25,15395.5,15157.5,15388.75,1159920
2023-09-08,15297.5,15390.5,15222.75,15287.0,1029955
2023-09-11,15475.75,15498.0,15297.75,15308.0,458735
2023-09-12,15304.75,15480.75,15289.5,15464.0,290478
2023-09-13,15356.25,15424.25,15212.5,15308.0,240973
2023-09-14,15478.0,15517.75,15336.75,15373.25,144086
2023-09-15,15435.2001953125,15524.0,15400.0,15476.0,1185757
2023-09-18,15414.5,15460.75,15330.5,15383.75,980761
